3.000000000000000000e+00,5.500000000000000444e-01,1.059572780979980422e+00
3.000000000000000000e+00,5.999999999999999778e-01,1.084893150912147997e+00
3.000000000000000000e+00,6.500000000000000222e-01,1.111815108786725625e+00
3.000000000000000000e+00,6.999999999999999556e-01,1.140222175827561246e+00
3.000000000000000000e+00,7.500000000000000000e-01,1.170003394007838260e+00
3.000000000000000000e+00,8.000000000000000444e-01,1.201053979720394516e+00
3.000000000000000000e+00,8.499999999999999778e-01,1.233275349961738598e+00
3.000000000000000000e+00,9.000000000000000222e-01,1.266574807815668002e+00
3.000000000000000000e+00,9.499999999999999556e-01,1.300867494138703728e+00
4.000000000000000000e+00,5.000000000000000278e-02,9.462488866353030437e-01
4.000000000000000000e+00,5.000000000000000278e-02,9.462488866353030437e-01
4.000000000000000000e+00,1.000000000000000056e-01,9.215675502823534870e-01
4.000000000000000000e+00,1.499999999999999944e-01,9.167402664885437868e-01
4.000000000000000000e+00,2.000000000000000111e-01,9.246195672898003259e-01
4.000000000000000000e+00,2.500000000000000000e-01,9.372112209763324708e-01
4.000000000000000000e+00,2.999999999999999889e-01,9.534421463287785503e-01
4.000000000000000000e+00,3.499999999999999778e-01,9.728298175262668490e-01
4.000000000000000000e+00,4.000000000000000222e-01,9.938587071680257123e-01
4.000000000000000000e+00,4.500000000000000111e-01,1.014145886095352944e+00
4.000000000000000000e+00,5.000000000000000000e-01,1.035957906811405538e+00
4.000000000000000000e+00,5.500000000000000444e-01,1.059572398842934859e+00
4.000000000000000000e+00,5.999999999999999778e-01,1.084893171587397953e+00
4.000000000000000000e+00,6.500000000000000222e-01,1.111815111341752926e+00
4.000000000000000000e+00,6.999999999999999556e-01,1.140222174899126140e+00
4.000000000000000000e+00,7.500000000000000000e-01,1.170003397742643836e+00
4.000000000000000000e+00,8.000000000000000444e-01,1.201053995740826164e+00
4.000000000000000000e+00,8.499999999999999778e-01,1.233275412806438487e+00
4.000000000000000000e+00,9.000000000000000222e-01,1.266574857144532107e+00
4.000000000000000000e+00,9.499999999999999556e-01,1.300867514202348252e+00
5.000000000000000000e+00,5.000000000000000278e-02,9.542256693732567019e-01
5.000000000000000000e+00,5.000000000000000278e-02,9.542256693732567019e-01
5.000000000000000000e+00,1.000000000000000056e-01,9.238754590890028151e-01
5.000000000000000000e+00,1.499999999999999944e-01,9.184858730987421893e-01
5.000000000000000000e+00,2.000000000000000111e-01,9.244964569479762195e-01
5.000000000000000000e+00,2.500000000000000000e-01,9.367542098649402904e-01
5.000000000000000000e+00,2.999999999999999889e-01,9.532210497059649956e-01
5.000000000000000000e+00,3.499999999999999778e-01,9.727565092260402890e-01
5.000000000000000000e+00,4.000000000000000222e-01,9.938492976267069290e-01
5.000000000000000000e+00,4.500000000000000111e-01,1.014140079147831663e+00
5.000000000000000000e+00,5.000000000000000000e-01,1.035944771037549783e+00
5.000000000000000000e+00,5.500000000000000444e-01,1.059570071090230714e+00
5.000000000000000000e+00,5.999999999999999778e-01,1.084893080004065702e+00
5.000000000000000000e+00,6.500000000000000222e-01,1.111815138432005412e+00
5.000000000000000000e+00,6.999999999999999556e-01,1.140222188129704994e+00
5.000000000000000000e+00,7.500000000000000000e-01,1.170003395608997909e+00
5.000000000000000000e+00,8.000000000000000444e-01,1.201053982464505010e+00
5.000000000000000000e+00,8.499999999999999778e-01,1.233275364315679967e+00
5.000000000000000000e+00,9.000000000000000222e-01,1.266574819347471070e+00
5.000000000000000000e+00,9.499999999999999556e-01,1.300867503969356465e+00
6.000000000000000000e+00,5.000000000000000278e-02,9.569536497963994082e-01
6.000000000000000000e+00,5.000000000000000278e-02,9.569536497963994082e-01
6.000000000000000000e+00,1.000000000000000056e-01,9.287595164061116515e-01
6.000000000000000000e+00,1.499999999999999944e-01,9.184924684653426041e-01
6.000000000000000000e+00,2.000000000000000111e-01,9.215820771711071835e-01
6.000000000000000000e+00,2.500000000000000000e-01,9.354700035406817715e-01
6.000000000000000000e+00,2.999999999999999889e-01,9.532865820575719962e-01
6.000000000000000000e+00,3.499999999999999778e-01,9.728505485063256852e-01
6.000000000000000000e+00,4.000000000000000222e-01,9.936748815202730567e-01
6.000000000000000000e+00,4.500000000000000111e-01,1.014116846280292084e+00
6.000000000000000000e+00,5.000000000000000000e-01,1.035940632801407357e+00
6.000000000000000000e+00,5.500000000000000444e-01,1.059569642504796461e+00
6.000000000000000000e+00,5.999999999999999778e-01,1.084893050604337494e+00
6.000000000000000000e+00,6.500000000000000222e-01,1.111815179469720638e+00
6.000000000000000000e+00,6.999999999999999556e-01,1.140222263770845235e+00
6.000000000000000000e+00,7.500000000000000000e-01,1.170003427017357822e+00
6.000000000000000000e+00,8.000000000000000444e-01,1.201053998866400851e+00
6.000000000000000000e+00,8.499999999999999778e-01,1.233275420621278595e+00
6.000000000000000000e+00,9.000000000000000222e-01,1.266574865586393983e+00
6.000000000000000000e+00,9.499999999999999556e-01,1.300867515567072141e+00
7.000000000000000000e+00,5.000000000000000278e-02,9.645710466193354593e-01
7.000000000000000000e+00,5.000000000000000278e-02,9.645710466193354593e-01
7.000000000000000000e+00,1.000000000000000056e-01,9.244393016574391497e-01
7.000000000000000000e+00,1.499999999999999944e-01,9.163099178097207087e-01
7.000000000000000000e+00,2.000000000000000111e-01,9.219110333452538164e-01
7.000000000000000000e+00,2.500000000000000000e-01,9.351377047715158097e-01
7.000000000000000000e+00,2.999999999999999889e-01,9.527901043316285845e-01
7.000000000000000000e+00,3.499999999999999778e-01,9.726956117348322106e-01
7.000000000000000000e+00,4.000000000000000222e-01,9.937571305102111952e-01
7.000000000000000000e+00,4.500000000000000111e-01,1.014141686680483323e+00
7.000000000000000000e+00,5.000000000000000000e-01,1.035946255587147258e+00
7.000000000000000000e+00,5.500000000000000444e-01,1.059570861076758463e+00
7.000000000000000000e+00,5.999999999999999778e-01,1.084893138471831442e+00
7.000000000000000000e+00,6.500000000000000222e-01,1.111815173667758394e+00
7.000000000000000000e+00,6.999999999999999556e-01,1.140222251064738845e+00
7.000000000000000000e+00,7.500000000000000000e-01,1.170003430350375684e+00
7.000000000000000000e+00,8.000000000000000444e-01,1.201053989903405839e+00
7.000000000000000000e+00,8.499999999999999778e-01,1.233275387761873843e+00
7.000000000000000000e+00,9.000000000000000222e-01,1.266574840036226224e+00
7.000000000000000000e+00,9.499999999999999556e-01,1.300867507167591253e+00
8.000000000000000000e+00,5.000000000000000278e-02,9.694569315215135763e-01
8.000000000000000000e+00,5.000000000000000278e-02,9.694569315215133543e-01
8.000000000000000000e+00,1.000000000000000056e-01,9.225555334083350711e-01
8.000000000000000000e+00,1.499999999999999944e-01,9.151912866296368909e-01
8.000000000000000000e+00,2.000000000000000111e-01,9.213197537210905397e-01
8.000000000000000000e+00,2.500000000000000000e-01,9.355006981269031741e-01
8.000000000000000000e+00,2.999999999999999889e-01,9.530577634771437712e-01
8.000000000000000000e+00,3.499999999999999778e-01,9.727461632154086324e-01
8.000000000000000000e+00,4.000000000000000222e-01,9.937122713015651421e-01
8.000000000000000000e+00,4.500000000000000111e-01,1.014129306049214918e+00
8.000000000000000000e+00,5.000000000000000000e-01,1.035941236077579708e+00
8.000000000000000000e+00,5.500000000000000444e-01,1.059569081419864389e+00
8.000000000000000000e+00,5.999999999999999778e-01,1.084892902462335496e+00
8.000000000000000000e+00,6.500000000000000222e-01,1.111815098550188896e+00
8.000000000000000000e+00,6.999999999999999556e-01,1.140222174264381882e+00
8.000000000000000000e+00,7.500000000000000000e-01,1.170003392806389764e+00
8.000000000000000000e+00,8.000000000000000444e-01,1.201053970153211248e+00
8.000000000000000000e+00,8.499999999999999778e-01,1.233275312077602548e+00
8.000000000000000000e+00,9.000000000000000222e-01,1.266574772504364788e+00
8.000000000000000000e+00,9.499999999999999556e-01,1.300867489268077382e+00
9.000000000000000000e+00,5.000000000000000278e-02,9.706086043376269679e-01
9.000000000000000000e+00,5.000000000000000278e-02,9.706086043376271899e-01
9.000000000000000000e+00,1.000000000000000056e-01,9.238797946534912375e-01
9.000000000000000000e+00,1.499999999999999944e-01,9.164775256916903867e-01
9.000000000000000000e+00,2.000000000000000111e-01,9.217071308319700895e-01
9.000000000000000000e+00,2.500000000000000000e-01,9.354578081520213972e-01
9.000000000000000000e+00,2.999999999999999889e-01,9.530974617098013635e-01
9.000000000000000000e+00,3.499999999999999778e-01,9.727918616690841569e-01
9.000000000000000000e+00,4.000000000000000222e-01,9.936835133956091193e-01
9.000000000000000000e+00,4.500000000000000111e-01,1.014123343799140819e+00
9.000000000000000000e+00,5.000000000000000000e-01,1.035941181902319652e+00
9.000000000000000000e+00,5.500000000000000444e-01,1.059569235798444309e+00
9.000000000000000000e+00,5.999999999999999778e-01,1.084893051785197571e+00
9.000000000000000000e+00,6.500000000000000222e-01,1.111815144614536788e+00
9.000000000000000000e+00,6.999999999999999556e-01,1.140222222201253244e+00
9.000000000000000000e+00,7.500000000000000000e-01,1.170003426623722698e+00
9.000000000000000000e+00,8.000000000000000444e-01,1.201053991296537005e+00
9.000000000000000000e+00,8.499999999999999778e-01,1.233275381183168484e+00
9.000000000000000000e+00,9.000000000000000222e-01,1.266574832420891861e+00
9.000000000000000000e+00,9.499999999999999556e-01,1.300867500462326243e+00
1.000000000000000000e+01,5.000000000000000278e-02,9.623113643168029752e-01
1.000000000000000000e+01,5.000000000000000278e-02,9.623113643168029752e-01
1.000000000000000000e+01,1.000000000000000056e-01,9.209685355249607186e-01
1.000000000000000000e+01,1.499999999999999944e-01,9.146210364052375086e-01
1.000000000000000000e+01,2.000000000000000111e-01,9.209213298185072727e-01
1.000000000000000000e+01,2.500000000000000000e-01,9.350475918292033839e-01
1.000000000000000000e+01,2.999999999999999889e-01,9.528354956465537873e-01
1.000000000000000000e+01,3.499999999999999778e-01,9.726714313229922748e-01
1.000000000000000000e+01,4.000000000000000222e-01,9.936560979396292792e-01
1.000000000000000000e+01,4.500000000000000111e-01,1.014129006363131413e+00
1.000000000000000000e+01,5.000000000000000000e-01,1.035945318718373809e+00
1.000000000000000000e+01,5.500000000000000444e-01,1.059570698508866871e+00
1.000000000000000000e+01,5.999999999999999778e-01,1.084893275233193899e+00
1.000000000000000000e+01,6.500000000000000222e-01,1.111815284036129947e+00
1.000000000000000000e+01,6.999999999999999556e-01,1.140222281824232020e+00
1.000000000000000000e+01,7.500000000000000000e-01,1.170003403237014350e+00
1.000000000000000000e+01,8.000000000000000444e-01,1.201053997212739421e+00
1.000000000000000000e+01,8.499999999999999778e-01,1.233275417100424765e+00
1.000000000000000000e+01,9.000000000000000222e-01,1.266574858892254296e+00
1.000000000000000000e+01,9.499999999999999556e-01,1.300867510426004792e+00
1.100000000000000000e+01,5.000000000000000278e-02,9.720974344115699273e-01
1.100000000000000000e+01,5.000000000000000278e-02,9.720974344115699273e-01
1.100000000000000000e+01,1.000000000000000056e-01,9.253043470817003957e-01
1.100000000000000000e+01,1.499999999999999944e-01,9.154947471582398633e-01
1.100000000000000000e+01,2.000000000000000111e-01,9.216579239896470765e-01
1.100000000000000000e+01,2.500000000000000000e-01,9.353136663074751445e-01
1.100000000000000000e+01,2.999999999999999889e-01,9.530399814427703564e-01
1.100000000000000000e+01,3.499999999999999778e-01,9.727262111210661644e-01
1.100000000000000000e+01,4.000000000000000222e-01,9.936899890939444591e-01
1.100000000000000000e+01,4.500000000000000111e-01,1.014128360014365349e+00
1.100000000000000000e+01,5.000000000000000000e-01,1.035941208581722339e+00
1.100000000000000000e+01,5.500000000000000444e-01,1.059569096888853368e+00
1.100000000000000000e+01,5.999999999999999778e-01,1.084893025683251633e+00
1.100000000000000000e+01,6.500000000000000222e-01,1.111815138815642090e+00
1.100000000000000000e+01,6.999999999999999556e-01,1.140222186605798660e+00
1.100000000000000000e+01,7.500000000000000000e-01,1.170003395240303501e+00
1.100000000000000000e+01,8.000000000000000444e-01,1.201053981461247089e+00
1.100000000000000000e+01,8.499999999999999778e-01,1.233275363297610339e+00
1.100000000000000000e+01,9.000000000000000222e-01,1.266574816663625258e+00
1.100000000000000000e+01,9.499999999999999556e-01,1.300867498318481141e+00
1.200000000000000000e+01,5.000000000000000278e-02,9.757488561003846428e-01
1.200000000000000000e+01,5.000000000000000278e-02,9.757488561003846428e-01
1.200000000000000000e+01,1.000000000000000056e-01,9.265044657566378072e-01
1.200000000000000000e+01,1.499999999999999944e-01,9.152095684109158302e-01
1.200000000000000000e+01,2.000000000000000111e-01,9.211524074269118456e-01
1.200000000000000000e+01,2.500000000000000000e-01,9.352660155209358006e-01
1.200000000000000000e+01,2.999999999999999889e-01,9.529385197765909421e-01
1.200000000000000000e+01,3.499999999999999778e-01,9.727059512254122575e-01
1.200000000000000000e+01,4.000000000000000222e-01,9.937138210812241912e-01
1.200000000000000000e+01,4.500000000000000111e-01,1.014130248625100483e+00
1.200000000000000000e+01,5.000000000000000000e-01,1.035943263872650011e+00
1.200000000000000000e+01,5.500000000000000444e-01,1.059569892769755883e+00
1.200000000000000000e+01,5.999999999999999778e-01,1.084893061253277668e+00
1.200000000000000000e+01,6.500000000000000222e-01,1.111815106514550733e+00
1.200000000000000000e+01,6.999999999999999556e-01,1.140222174837736357e+00
1.200000000000000000e+01,7.500000000000000000e-01,1.170003396094386083e+00
1.200000000000000000e+01,8.000000000000000444e-01,1.201053977906686887e+00
1.200000000000000000e+01,8.499999999999999778e-01,1.233275341000607428e+00
1.200000000000000000e+01,9.000000000000000222e-01,1.266574800386585986e+00
1.200000000000000000e+01,9.499999999999999556e-01,1.300867494345145703e+00
1.300000000000000000e+01,5.000000000000000278e-02,9.770680684622458090e-01
1.300000000000000000e+01,5.000000000000000278e-02,9.770680684622458090e-01
1.300000000000000000e+01,1.000000000000000056e-01,9.244966343177064561e-01
1.300000000000000000e+01,1.499999999999999944e-01,9.145071717243817844e-01
1.300000000000000000e+01,2.000000000000000111e-01,9.207693255938470545e-01
1.300000000000000000e+01,2.500000000000000000e-01,9.350258774404088813e-01
1.300000000000000000e+01,2.999999999999999889e-01,9.529414851418289700e-01
1.300000000000000000e+01,3.499999999999999778e-01,9.727184081238497981e-01
1.300000000000000000e+01,4.000000000000000222e-01,9.936970041253022634e-01
1.300000000000000000e+01,4.500000000000000111e-01,1.014127343281247651e+00
1.300000000000000000e+01,5.000000000000000000e-01,1.035941450449270551e+00
1.300000000000000000e+01,5.500000000000000444e-01,1.059569301781332573e+00
1.300000000000000000e+01,5.999999999999999778e-01,1.084893040028223732e+00
1.300000000000000000e+01,6.500000000000000222e-01,1.111815106805191578e+00
1.300000000000000000e+01,6.999999999999999556e-01,1.140222174461750004e+00
1.300000000000000000e+01,7.500000000000000000e-01,1.170003392535855724e+00
1.300000000000000000e+01,8.000000000000000444e-01,1.201053979731314891e+00
1.300000000000000000e+01,8.499999999999999778e-01,1.233275345406596113e+00
1.300000000000000000e+01,9.000000000000000222e-01,1.266574800425224634e+00
1.300000000000000000e+01,9.499999999999999556e-01,1.300867494252421652e+00
1.400000000000000000e+01,5.000000000000000278e-02,9.759359454376245191e-01
1.400000000000000000e+01,5.000000000000000278e-02,9.759359454376245191e-01
1.400000000000000000e+01,1.000000000000000056e-01,9.235570896795993745e-01
1.400000000000000000e+01,1.499999999999999944e-01,9.152262247749323176e-01
1.400000000000000000e+01,2.000000000000000111e-01,9.209768035791547902e-01
1.400000000000000000e+01,2.500000000000000000e-01,9.351754070817427378e-01
1.400000000000000000e+01,2.999999999999999889e-01,9.530521960337802190e-01
1.400000000000000000e+01,3.499999999999999778e-01,9.727286308730984654e-01
1.400000000000000000e+01,4.000000000000000222e-01,9.937999188090947955e-01
1.400000000000000000e+01,4.500000000000000111e-01,1.014137528684356138e+00
1.400000000000000000e+01,5.000000000000000000e-01,1.035944520208138542e+00
1.400000000000000000e+01,5.500000000000000444e-01,1.059570309401300703e+00
1.400000000000000000e+01,5.999999999999999778e-01,1.084893135979060785e+00
1.400000000000000000e+01,6.500000000000000222e-01,1.111815180493056054e+00
1.400000000000000000e+01,6.999999999999999556e-01,1.140222212660119361e+00
1.400000000000000000e+01,7.500000000000000000e-01,1.170003395838428384e+00
1.400000000000000000e+01,8.000000000000000444e-01,1.201053983830880023e+00
1.400000000000000000e+01,8.499999999999999778e-01,1.233275378689075996e+00
1.400000000000000000e+01,9.000000000000000222e-01,1.266574830761695969e+00
1.400000000000000000e+01,9.499999999999999556e-01,1.300867503313633211e+00
1.500000000000000000e+01,5.000000000000000278e-02,9.806096676835064363e-01
1.500000000000000000e+01,5.000000000000000278e-02,9.806096676835065473e-01
1.500000000000000000e+01,1.000000000000000056e-01,9.234107363654813216e-01
1.500000000000000000e+01,1.499999999999999944e-01,9.138019495327392994e-01
1.500000000000000000e+01,2.000000000000000111e-01,9.209982389719758578e-01
1.500000000000000000e+01,2.500000000000000000e-01,9.356008600422299759e-01
1.500000000000000000e+01,2.999999999999999889e-01,9.530342747967953665e-01
1.500000000000000000e+01,3.499999999999999778e-01,9.727010111659634140e-01
1.500000000000000000e+01,4.000000000000000222e-01,9.937219039264690856e-01
1.500000000000000000e+01,4.500000000000000111e-01,1.014132379622606051e+00
1.500000000000000000e+01,5.000000000000000000e-01,1.035945293582914539e+00
1.500000000000000000e+01,5.500000000000000444e-01,1.059570676133941403e+00
1.500000000000000000e+01,5.999999999999999778e-01,1.084893135753817184e+00
1.500000000000000000e+01,6.500000000000000222e-01,1.111815124301783086e+00
1.500000000000000000e+01,6.999999999999999556e-01,1.140222178120219088e+00
1.500000000000000000e+01,7.500000000000000000e-01,1.170003394482997727e+00
1.500000000000000000e+01,8.000000000000000444e-01,1.201053986318999733e+00
1.500000000000000000e+01,8.499999999999999778e-01,1.233275371684972033e+00
1.500000000000000000e+01,9.000000000000000222e-01,1.266574823056537902e+00
1.500000000000000000e+01,9.499999999999999556e-01,1.300867500963263756e+00
1.600000000000000000e+01,5.000000000000000278e-02,9.739317617111621361e-01
1.600000000000000000e+01,5.000000000000000278e-02,9.739317617111621361e-01
1.600000000000000000e+01,1.000000000000000056e-01,9.214844984085114321e-01
1.600000000000000000e+01,1.499999999999999944e-01,9.136798106116562623e-01
1.600000000000000000e+01,2.000000000000000111e-01,9.206896201188188300e-01
1.600000000000000000e+01,2.500000000000000000e-01,9.350746591492037352e-01
1.600000000000000000e+01,2.999999999999999889e-01,9.529149400684047144e-01
1.600000000000000000e+01,3.499999999999999778e-01,9.726835963876149238e-01
1.600000000000000000e+01,4.000000000000000222e-01,9.937204538749146998e-01
1.600000000000000000e+01,4.500000000000000111e-01,1.014130031284564470e+00
1.600000000000000000e+01,5.000000000000000000e-01,1.035942246821328183e+00
1.600000000000000000e+01,5.500000000000000444e-01,1.059569335585093919e+00
1.600000000000000000e+01,5.999999999999999778e-01,1.084892787994102825e+00
1.600000000000000000e+01,6.500000000000000222e-01,1.111815028436385022e+00
1.600000000000000000e+01,6.999999999999999556e-01,1.140222173608607559e+00
1.600000000000000000e+01,7.500000000000000000e-01,1.170003391301918994e+00
1.600000000000000000e+01,8.000000000000000444e-01,1.201053970979833796e+00
1.600000000000000000e+01,8.499999999999999778e-01,1.233275321074163378e+00
1.600000000000000000e+01,9.000000000000000222e-01,1.266574779711441279e+00
1.600000000000000000e+01,9.499999999999999556e-01,1.300867489129917232e+00
1.700000000000000000e+01,5.000000000000000278e-02,9.781727657224651429e-01
1.700000000000000000e+01,5.000000000000000278e-02,9.781727657224651429e-01
1.700000000000000000e+01,1.000000000000000056e-01,9.228742672184940821e-01
1.700000000000000000e+01,1.499999999999999944e-01,9.152199332311302671e-01
1.700000000000000000e+01,2.000000000000000111e-01,9.213189677761333130e-01
1.700000000000000000e+01,2.500000000000000000e-01,9.352423703545086342e-01
1.700000000000000000e+01,2.999999999999999889e-01,9.529185681546485931e-01
1.700000000000000000e+01,3.499999999999999778e-01,9.727079952078262481e-01
1.700000000000000000e+01,4.000000000000000222e-01,9.938568341694995478e-01
1.700000000000000000e+01,4.500000000000000111e-01,1.014139535852863316e+00
1.700000000000000000e+01,5.000000000000000000e-01,1.035944692852590832e+00
1.700000000000000000e+01,5.500000000000000444e-01,1.059570422291511216e+00
1.700000000000000000e+01,5.999999999999999778e-01,1.084893093399891706e+00
1.700000000000000000e+01,6.500000000000000222e-01,1.111815102191149540e+00
1.700000000000000000e+01,6.999999999999999556e-01,1.140222176091843842e+00
1.700000000000000000e+01,7.500000000000000000e-01,1.170003393736262831e+00
1.700000000000000000e+01,8.000000000000000444e-01,1.201053971527798137e+00
1.700000000000000000e+01,8.499999999999999778e-01,1.233275317486143274e+00
1.700000000000000000e+01,9.000000000000000222e-01,1.266574776940435854e+00
1.700000000000000000e+01,9.499999999999999556e-01,1.300867489605412208e+00
1.800000000000000000e+01,5.000000000000000278e-02,9.778665591009365610e-01
1.800000000000000000e+01,5.000000000000000278e-02,9.778665591009365610e-01
1.800000000000000000e+01,1.000000000000000056e-01,9.217564745989623720e-01
1.800000000000000000e+01,1.499999999999999944e-01,9.143046907593663786e-01
1.800000000000000000e+01,2.000000000000000111e-01,9.210680490318567948e-01
1.800000000000000000e+01,2.500000000000000000e-01,9.352194792625915243e-01
1.800000000000000000e+01,2.999999999999999889e-01,9.529815263767668077e-01
1.800000000000000000e+01,3.499999999999999778e-01,9.726795486638757371e-01
1.800000000000000000e+01,4.000000000000000222e-01,9.936313231634670284e-01
1.800000000000000000e+01,4.500000000000000111e-01,1.014124002905368638e+00
1.800000000000000000e+01,5.000000000000000000e-01,1.035942650584024571e+00
1.800000000000000000e+01,5.500000000000000444e-01,1.059569678516999236e+00
1.800000000000000000e+01,5.999999999999999778e-01,1.084893066460551836e+00
1.800000000000000000e+01,6.500000000000000222e-01,1.111815114073397393e+00
1.800000000000000000e+01,6.999999999999999556e-01,1.140222178478430548e+00
1.800000000000000000e+01,7.500000000000000000e-01,1.170003394056516655e+00
1.800000000000000000e+01,8.000000000000000444e-01,1.201053976782220367e+00
1.800000000000000000e+01,8.499999999999999778e-01,1.233275330553597282e+00
1.800000000000000000e+01,9.000000000000000222e-01,1.266574787577529504e+00
1.800000000000000000e+01,9.499999999999999556e-01,1.300867495038187771e+00
1.900000000000000000e+01,5.000000000000000278e-02,9.772267677966932631e-01
1.900000000000000000e+01,5.000000000000000278e-02,9.772267677966932631e-01
1.900000000000000000e+01,1.000000000000000056e-01,9.223721178342176863e-01
1.900000000000000000e+01,1.499999999999999944e-01,9.139015899717330971e-01
1.900000000000000000e+01,2.000000000000000111e-01,9.212458873797829684e-01
1.900000000000000000e+01,2.500000000000000000e-01,9.351676273683690033e-01
1.900000000000000000e+01,2.999999999999999889e-01,9.529170806475424360e-01
1.900000000000000000e+01,3.499999999999999778e-01,9.727002562167278432e-01
